genres,app_name,release_date,price,id,developer
"['Dark', 'Singleplayer', 'Anime', 'Cute', 'Great Soundtrack', 'RPGMaker', 'Atmospheric', 'Adventure', 'Indie', 'Gothic', 'Female Protagonist', 'Classic', 'Multiple Endings', 'Survival Horror', 'Story Rich', 'Horror', 'Pixel Graphics', '2D', 'Puzzle', 'Psychological Horror']",mad father,2016,4.99,483980,sen
"['Adventure', 'Indie', 'Platformer', 'Action']",talewind,2016,8.99,441250,WindLimit
"['Cyberpunk', 'RPG', 'Action', 'Violent']",deus ex: mankind divided - system rift,2016,11.99,413360,"Eidos Montreal,Feral Interactive (Linux),Feral Interactive (Mac)"
"['Simulation', 'Great Soundtrack', 'Robots', 'Visual Novel', 'Casual', 'Anime', 'Adventure', 'Story Rich']",harmonia,2016,9.99,421660,VisualArts/Key
"['Indie', 'Casual', 'Strategy']",iron sea - the west coast,2016,2.99,515170,Creobit
"['Indie', 'Casual', 'Adventure', 'Action', 'Strategy']",box maze - cubert friends skins pack,2016,0.99,532050,GamersHype Productions
"['Music', 'Simulation', 'Indie', 'Casual']",fourchords guitar karaoke - 80's pop song pack,2016,0.0,534340,Musopia
"['Simulation', 'Indie', 'Music', 'Casual', 'Education']",fourchords guitar karaoke - glam rock song pack,2016,0.0,534341,Musopia
"['Indie', 'RPG', 'Action', 'Casual']",showdown adventure,2016,2.99,511750,Herbi Games
"['Indie', 'Puzzle', 'Turn-Based', 'Adventure', 'Strategy']",drod: gunthro and the epic blunder,2012,9.99,314330,Caravel Games
"['Adventure', 'Indie', 'Strategy']",drod: deadly music of death ost,2005,4.99,414250,Caravel Games
"['Adventure', 'Indie', 'Casual']",tentacult!,2016,3.99,489440,Salty Sloth Studios L.L.C.
"['Simulation', 'Strategy']",bus tycoon nd (night and day),2016,2.99,527730,FrameLineNetwork
"['Fantasy', 'Horror', 'Indie', 'Puzzle', 'Great Soundtrack', 'Female Protagonist', 'Point & Click', 'Atmospheric', 'Casual', 'Singleplayer', 'Hidden Object', '2D', 'Adventure', 'Mystery', 'Family Friendly', 'Story Rich']",the secret order 4: beyond time,2016,9.99,517360,Sunward Games
"['Simulation', 'Casual']",farm tribe 2,2016,6.99,527920,CrioGames
"['Simulation', 'Indie', 'Sports', 'Casual', 'Free to Play', 'Strategy']",pixel puzzles ultimate - puzzle pack: montana,2016,3.99,501172,DL Softworks
"['Adventure', 'Indie']",barrow hill: curse of the ancient circle - soundtrack,2016,0.0,529030,Shadow Tor Studios
"['Adventure', 'Indie', 'Horror', 'Point & Click']",barrow hill: curse of the ancient circle,2006,7.99,494360,Shadow Tor Studios
"['Utilities', 'Education']",virtual race car engineer 2017,2013,7.99,523220,Tim McArthur
"['Adventure', 'Indie', 'Horror', 'Point & Click']",barrow hill: the dark path,2016,14.99,520990,Shadow Tor Studios
"['Episodic', 'Indie', 'Great Soundtrack', 'Futuristic', 'Robots', 'Puzzle', 'Point & Click', 'Atmospheric', 'Sci-fi', 'Cyberpunk', 'Hidden Object', 'Singleplayer', 'Post-apocalyptic', 'Adventure', 'Story Rich']",the uncertain: episode 1 - the last quiet day,2016,14.99,406970,ComonGames
"['Indie', 'Great Soundtrack', 'Casual', 'Clicker', 'Singleplayer', 'Memes', 'Cute', 'Action']",toadled,2016,0.99,521630,Giant Fox Studios
"['Indie', 'Tactical', 'Turn-Based Strategy', 'Turn-Based Tactics', 'Dragons', 'Exploration', 'Grand Strategy', 'Singleplayer', 'Magic', 'Grid-Based Movement', 'Loot', 'Turn-Based', 'Adventure', 'Sandbox', '4X', 'Strategy']",sorcerer king: rivals,2016,14.99,496730,Stardock Entertainment
"['Simulation', 'Indie', 'Mining', 'Space', 'Trading', 'Open World', 'Moddable', 'Early Access', 'Sci-fi', 'RPG', 'Pirates', 'Adventure', 'Sandbox', 'Action', 'Space Sim', 'Strategy']",void destroyer 2,2016,14.99,369530,Iteration 11
"['Early Access', 'Action', 'Racing']",diesel guns,2018,4.99,355400,LLC Intenzibne
"['Indie', 'Casual', 'Strategy', 'Free to Play']",thinktodie - supporter package,2016,0.99,534260,Felip Guimerà
"['Indie', 'Fantasy', 'Turn-Based Combat', 'Party-Based RPG', 'Atmospheric', 'Real-Time', 'Dungeon Crawler', 'Singleplayer', 'Retro', 'RPG', 'Grid-Based Movement', 'Magic', 'First-Person', 'Turn-Based', 'Adventure', 'Character Customization', 'Action']",heroes of the monkey tavern,2016,9.99,492500,Monkey Stories
"['Sandbox', 'Utilities', 'Gaming', 'FPS']",gaming accelerator 2,2016,14.99,520840,Seventh Knight
"['Adventure', 'Hidden Object', 'Casual', 'Point & Click']",dark parables: the thief and the tinderbox collector's edition,2016,9.99,533040,Eipix Entertainment
"['Indie', 'Tactical', 'Multiplayer', '2D', 'Action', 'Strategy']",gun bombers,2016,7.99,416180,Antti Vaihia
"['Indie', 'Physics', 'Puzzle', 'Casual', 'Singleplayer', '2D', 'Adventure']",sumeru,2016,6.99,496930,BigCheeseGames
"['Adventure', 'Indie', 'Casual']",sumeru art book,2016,1.99,509300,BigCheeseGames
"['Simulation', 'Indie', 'Early Access', 'Strategy']",agenda,2016,9.99,513460,Exordium Games
"['Utilities', 'Sandbox', 'FPS', 'Gaming']",seventh knight pc security + gaming accelerator 2,2016,35.0,518690,Seventh Knight
"['Simulation', 'Indie', 'Physics', 'Casual', 'City Builder', 'Family Friendly', 'Funny', 'Strategy']",balancity,2016,7.99,462680,Fernando Cordoba
"['Indie', 'Platformer', 'Atmospheric', '2D', 'Adventure', 'Cute', 'Action', 'Metroidvania', 'Story Rich']",pankapu,2016,11.99,418670,Too Kind Studio
"['Adventure', 'Indie', 'Action']",pankapu - official soundtrack,2016,2.99,529470,Too Kind Studio
"['Experimental', 'Indie', 'Short']",memoir en code: reissue,2016,4.99,467940,Kalopsia Games
"['Indie', 'Early Access', 'Pixel Graphics', 'Multiplayer', 'Zombies', 'Action']",graverun,2016,8.99,450760,W@ Games
"[""Shoot 'Em Up"", 'Indie', 'Action', 'Casual']",madrobot x,2016,2.99,513610,NetoX
"['Simulation', 'Indie', 'Early Access', 'Management']",hospitalize,2016,15.99,503370,Illeris
"['Adventure', 'Indie', 'Action']",doorways: prelude - movies,2016,0.0,526572,Saibot Studios
"['Adventure', 'Indie', 'Action']",doorways: holy mountains of flesh - movies,2016,0.0,526122,Saibot Studios
"['Adventure', 'Indie', 'Action']",doorways: the underworld - movies,2016,0.0,526562,Saibot Studios
"['Simulation', 'Racing', 'Sports']",motogp™ legendary bikes,2016,9.99,526670,Milestone S.r.l.
"['Indie', 'Great Soundtrack', 'Platformer', 'Abstract', 'Difficult', '2.5D', 'Adventure', 'Minimalist']",spectrum,2016,4.99,420360,3D Avenue
['Indie'],spectrum soundtrack,2016,0.99,525580,3D Avenue
"['Indie', 'Card Game', 'Strategy']",siege - the card game,2016,4.99,427050,SIA Next Level
"['Indie', '3D Platformer', 'Casual', 'Free to Play', 'Puzzle', 'Strategy']",think to die,2016,0.0,533690,Felip Guimerà
['Simulation'],train simulator: outeniqua choo tjoe route add-on,2016,29.98,376935,Johansteam
"['Indie', '3D Platformer', '3D Vision', 'Platformer', 'Casual', 'Singleplayer', '2.5D', 'Pixel Graphics', 'Difficult', 'Voxel', 'Runner', 'Cute', 'Action', 'Side Scroller']",turbo pug 3d,2016,1.99,528510,"Wulo Games,DEADBIT"
"['Tanks', 'Twin Stick Shooter', 'Controller', 'Action', '4 Player Local', 'Co-op', 'Multiplayer', 'Top-Down Shooter', 'Indie', 'Bullet Hell', 'Colorful', 'Retro', 'Local Co-Op', 'Arena Shooter', 'Local Multiplayer', 'Casual', ""Shoot 'Em Up"", 'Pixel Graphics', '2D', 'Arcade']",ballistic tanks,2016,4.99,493060,Kirklight Games
"['Indie', 'Casual']",the tower - fantogame,2016,4.99,531070,Fantogame
"['Historical', 'Singleplayer', 'City Builder', 'Action', 'Co-op', 'Multiplayer', 'Adventure', 'Replay Value', 'Resource Management', 'RTS', 'Real-Time', 'Grand Strategy', 'Strategy', 'Remake', 'Tactical', 'Competitive', 'Moddable', 'Base Building', 'Classic', 'Isometric']",cossacks 3,2016,19.98,333420,GSC Game World
"['Simulation', 'Indie']",euro truck simulator 2 - pirate paint jobs pack,2016,1.99,461248,SCS Software
"['Indie', 'Text-Based', 'Casual', 'Interactive Fiction', 'RPG', 'Adventure']",lifestream - a haunting text adventure,2016,2.99,527820,Storycentric Worlds
"['Design & Illustration', 'Video Production', 'Animation &amp; Modeling', 'Utilities', 'Animation & Modeling', 'Design &amp; Illustration']",rutonychat,2016,14.99,524660,Rutony Studio
"['Simulation', 'Indie', 'Racing']",car mechanic simulator 2015 - delorean,2016,3.99,507070,Red Dot Games
"['Simulation', 'Indie', 'Sports', 'Casual', 'Free to Play', 'Action', 'Strategy']",pixel puzzles ultimate - puzzle pack: u.s. landscapes,2016,3.99,480595,DL Softworks
"['Indie', 'Action', 'Casual', 'Strategy']",trial to full game upgrade,2016,24.98,531650,The Quantum Astrophysicists Guild
['Audio Production'],samplitude music studio 2017 steam edition,2016,100.0,525420,MAGIX Software GmbH
"['Indie', 'Action', 'Casual']",diorama battle of ninja　虚拟3d世界 忍者之战,2016,6.99,464070,"X-STREAM DIGITAL Co., Ltd."
"['Adventure', 'Indie', 'Platformer', 'Action']",toy odyssey: the lost and found,2016,14.99,392410,Hikergames
"['Simulation', 'Indie', 'Tanks', 'Survival', 'Adventure', 'Action']",gearguns tank offensive,2016,7.99,526250,Alexey Glinskiy
"['Simulation', 'Strategy']",command live - spratly spat,2016,2.99,527370,WarfareSims
['Audio Production'],rytmik ultimate – rock expansion,2016,5.99,525970,"CINEMAX, s.r.o."
['Strategy'],cossacks 3: digital deluxe upgrade,2016,11.99,523011,GSC Game World
"['Adventure', 'Exploration', 'Platformer']",a dead world's dream,2016,0.0,517680,JoqLePecheur
"[""Shoot 'Em Up"", 'Indie', 'Action']",galactic storm,2016,2.99,521990,Dawid Bujak
"['Adventure', 'Action']",unfazed,2016,9.99,506630,ION M.G LTD
"['Sports', 'Casual']",autumn park mini golf,2015,0.99,502650,Serious Tangents
"['Indie', 'Horror', 'Puzzle', 'Casual', 'RPG', 'Anime', 'Adventure']",the rosefinch curse（ning's wing 1）,2016,6.99,530500,T34 Studio
"['Indie', 'RTS', 'Space', 'Sci-fi', 'Strategy']",galaxy reavers,2016,4.99,489170,Good Games
"['Strategy', 'Free to Play']",galaxy reavers: cruiser dlc,2016,0.0,505650,Good Games
"['Adventure', 'Simulation', 'Early Access', 'Strategy']",fall of civilization,2016,6.99,467010,Luke Dodds
"['Simulation', 'Indie', 'Multiplayer', 'Singleplayer']",euro truck simulator 2 - schwarzmüller trailer pack,2016,2.99,388477,SCS Software
"['Indie', 'Action']",drop out 0,2016,1.99,517660,Ward Dehairs
"['Tanks', 'Indie', 'Twin Stick Shooter', 'Casual', 'Co-op', 'Destruction', 'Action']",tankyou!,2016,11.99,514640,Virgil Tuser
"['Indie', 'Action', 'Casual']",tankyou! soundtrack,2016,4.99,514690,Andrew Brady
"['Pinball', 'Indie', 'Casual']",momonga pinball adventures,2016,5.99,491560,"Paladin Studios,Seaven Studio"
"['Indie', 'Choose Your Own Adventure', 'Text-Based', 'Interactive Fiction', 'RPG', 'Adventure']",fatehaven,2014,3.99,524520,Hosted Games
"['Tower Defense', 'Indie', 'Casual', 'Adventure', 'Action', 'Strategy']",squeezone,2016,2.99,513630,Versus System
"['Indie', 'RPG', 'Massively Multiplayer', 'Free to Play']",pandum online,2016,0.0,469930,Electronic Experience
"['Indie', 'Turn-Based Strategy', 'Space', 'Asynchronous Multiplayer', 'Board Game', '4X', 'Strategy']",eclipse: new dawn for the galaxy,2016,14.99,522030,Big Daddy's Creations
"['Choices Matter', 'Indie', 'Casual', 'Singleplayer', 'Free to Play', 'Family Friendly', 'Cute', 'Memes']",true or false,2016,0.99,521340,Vladimir Maslov
"['Casual', 'Free to Play']",true or false - expansion pack,2016,2.99,521850,Vladimir Maslov
"['Indie', 'RPG', 'Action']",tempest - original soundtrack,2016,2.99,527010,Lion's Shade
"['Simulation', 'Indie', 'Female Protagonist', 'Casual', 'Pixel Graphics', 'RPG', 'Adventure']",diaries of a spaceport janitor,2016,9.99,436500,Sundae Month
"['Adventure', 'Indie', 'Casual']",price design collection,2016,2.99,526410,YETU GAME
"['Indie', 'Horror', 'Great Soundtrack', 'Puzzle', 'Visual Novel', 'Point & Click', 'Atmospheric', 'Casual', 'Detective', 'Anime', 'Hidden Object', 'Free to Play', 'Adventure', 'Mystery', 'Psychological Horror', 'Story Rich']",price,2016,0.0,465520,YETU GAME
"['Puzzle', 'Indie', 'Sokoban', 'Casual']",soko match,2016,0.99,518320,Antarsoft
"['Indie', 'Local Multiplayer', '4 Player Local', 'Platformer', 'Casual', ""Shoot 'Em Up"", 'Level Editor', 'Arena Shooter', '2D', 'Arcade', 'Action']",shotgun raiders,2016,2.99,510330,PileOfCrab
"['Indie', 'Platformer', 'Casual', 'Adventure', 'Action']",super jagua,2016,0.99,514890,cbritez
"['Indie', 'Political', 'Casual', 'Memes', 'Post-apocalyptic', 'Politics', 'Action', 'Psychological Horror', 'Strategy']",make america great again,2016,2.99,512430,e-Solution
"['Sports', 'Indie', 'Soccer', 'Simulation', 'Football', 'Multiplayer', 'Free to Play', 'Strategy']",soccer manager 2017,2016,0.0,510630,Soccer Manager Ltd
"['RPGMaker', 'Indie', 'RPG']",lord of the seal,2016,4.99,522610,N-Soft
"['Indie', 'Casual', 'PvP', 'Early Access', 'Third Person', 'Multiplayer', 'Parkour', 'Free to Play', 'Family Friendly', 'Character Customization', 'Action']",rollout,2016,0.0,509190,Ryan up in here
"['Indie', 'Action', 'Casual', 'Free to Play']",rollout - everything ever,2016,4.99,522980,Ryan up in here
"['Simulation', 'Racing', 'Sports']",radio controlled cars mode,2016,3.99,464300,Milestone S.r.l.
"['Indie', 'Local Multiplayer', '4 Player Local', 'Casual', 'Multiplayer', 'Action']",marooners,2016,12.99,423810,M2H
"['Indie', 'RPG', 'Adventure', 'Action', 'Strategy']",blood and gold soundtrack,2016,3.99,498760,Snowbird Games
"['Action', 'Casual', 'Massively Multiplayer']",dig 4 destruction - mask [curse],2016,1.99,525220,"COLOPL, Inc."
"['Action', 'Casual', 'Massively Multiplayer']",dig 4 destruction - mask [octopus],2016,1.99,524870,"COLOPL, Inc."
"['Early Access', 'Indie', 'Racing']",xmodule,2016,9.99,520400,G21 Studio
"['Simulation', 'Indie', 'Casual', 'Adventure', 'Action']",lost crew,2016,1.99,522010,Gamecosm
"['Adventure', 'Indie', 'Simulation', 'Casual']",opening song characters' version（尘沙惑cv版主题曲）,2016,1.99,520970,YETU GAME
"['Action', 'Casual', 'Massively Multiplayer']",dig 4 destruction - mask [knight],2016,1.99,525221,"COLOPL, Inc."
"['Simulation', 'Indie', 'Tactical', 'Space', 'Rogue-lite', 'Survival', 'Exploration', 'Crafting', 'Atmospheric', 'Replay Value', 'Perma Death', 'Sci-fi', 'Singleplayer', 'Difficult', 'Rogue-like', 'Sandbox', 'Strategy']",space rogue,2016,9.99,364300,Red Beat
"['Adventure', 'Indie', 'Action']",kabitis in bibou's game,2016,0.99,528140,André Bertaglia
"['Adventure', 'Action']",rebels character pack,2016,1.99,466549,"Traveller's Tales,TT Games,Feral Interactive (Mac)"
"['Early Access', 'Indie', 'Action', 'Pixel Graphics']",super treasure arena,2016,7.99,338330,Vennril
"['Adventure', 'Action']",the clone wars character pack,2016,1.99,466545,"Traveller's Tales,TT Games,Feral Interactive (Mac)"
"['Simulation', 'Casual', 'Puzzle']",beautiful japanese scenery - animated jigsaws,2016,9.99,514090,BottleCube inc.
"['Indie', 'Casual', 'Strategy']",superfight - the red deck 2,2016,4.99,476353,Pipeworks Studio
"['Indie', 'Casual', 'Strategy']",superfight - the orange deck 2,2016,4.99,476355,Pipeworks Studio
"['Exploration', 'Singleplayer', 'Mystery', 'Atmospheric', 'Dating Sim', 'Walking Simulator', 'Sci-fi', 'Adventure', 'Short', 'Choices Matter', 'Indie', 'Artificial Intelligence', 'First-Person', 'Multiple Endings', 'Story Rich', 'Dynamic Narration', 'Horror', 'Space', 'Narration']",event[0],2016,19.98,470260,Ocelot Society
"['Adventure', 'Indie', 'Action']",albino lullaby: episode 3,2018,9.99,403330,Ape Law
"['Adventure', 'Indie', 'Action']",a blind legend - original soundtrack,2016,3.99,528630,Dowino
"['Sports', 'Indie', 'Local Multiplayer']",brawlderdash,2016,2.99,525590,tso
"['Adventure', 'Indie', 'Action']",doorways: prelude - soundtrack,2016,1.99,526571,Saibot Studios
"['Adventure', 'Indie', 'Action']",doorways: the underworld - soundtrack,2016,2.99,526561,Saibot Studios
"['Adventure', 'Indie', 'Action']",doorways: holy mountains of flesh - soundtrack,2016,4.99,526121,Saibot Studios
"['Adventure', 'Hidden Object', 'Casual']",grim tales: the bride collector's edition,2016,9.99,527900,Elephant Games
"['Indie', 'Fantasy', 'Physics', 'Local Multiplayer', '4 Player Local', 'Casual', 'Action']",floppy heroes,2016,2.99,480450,Matthew Kania
"['Indie', 'Great Soundtrack', 'Soundtrack', 'Action-Adventure', 'Atmospheric', 'Casual', 'Puzzle-Platformer', 'Adventure', 'Action', 'Funny']",on a roll 3d - soundtrack,2016,0.0,529190,Battenberg Software
"['Indie', 'Utilities', 'Fantasy', 'Software', 'Party-Based RPG', 'RPG', 'Turn-Based', 'Online Co-Op', 'Story Rich', 'Strategy']",fantasy grounds - 5e: quests of doom,2016,19.98,520630,"SmiteWorks USA, LLC"
"['Simulation', 'Casual']",rocksmith® 2014 – sepultura - “refuse/resist”,2016,2.99,492974,Ubisoft - San Francisco
"['Simulation', 'Casual']",rocksmith® 2014 – variety song pack iv,2016,9.99,492976,Ubisoft - San Francisco
"['Simulation', 'Casual']",rocksmith® 2014 – a flock of seagulls - “i ran (so far away)”,2016,2.99,492973,Ubisoft - San Francisco
"['Simulation', 'Casual']","rocksmith® 2014 – a day to remember - “i’m made of wax, larry, what are you made of?”",2016,2.99,492975,Ubisoft - San Francisco
"['Indie', 'Racing', 'Casual', 'Adventure', 'Action']",running gods,2016,4.99,496320,Midnight Games EIRL
"['Simulation', 'Casual']",rocksmith® 2014 – fleetwood mac - “never going back again”,2016,2.99,492972,Ubisoft - San Francisco
"['Indie', 'Robots', 'Bullet Hell', 'Twin Stick Shooter', 'Platformer', ""Shoot 'Em Up"", 'Difficult', 'Singleplayer', 'Shooter', '2D', 'Arcade', 'Action', 'Side Scroller']","rive: wreck, hack, die, retry!",2016,14.99,278100,Two Tribes
"['Simulation', 'Indie', 'Casual', 'Strategy']",the legions of rome,2016,2.99,527510,The Tambourine
"['Indie', 'Utilities', 'Fantasy', 'Software', 'Party-Based RPG', 'RPG', 'Turn-Based', 'Online Co-Op', 'Story Rich', 'Strategy']",fantasy grounds - quests of doom (pfrpg),2016,29.98,527080,"SmiteWorks USA, LLC"
"['Indie', 'Kickstarter', 'Arcade', '3D Platformer', 'Casual', 'Retro', 'Adventure', 'Crowdfunded', 'Strategy']",vex,2016,3.99,496480,"Stenner Studios,Killbox Graphics"
"['Indie', 'Competitive', 'Match 3', 'Casual', 'Early Access', 'Puzzle']",spaera,2016,9.99,487250,Blazing Orb LLC
"['Indie', 'Horror', 'FPS', 'First-Person', 'Adventure', 'Action']",24 hours,2016,2.99,485580,MysticGames
"['Indie', 'RPG', 'Loot', 'Massively Multiplayer', 'Adventure', 'Action']",loot or die,2016,1.99,523760,Chris Antoni
['Education'],emedia piano and keyboard method,2016,50.0,458360,eMedia Music
"['Indie', 'Casual', 'Board Game', 'Puzzle', 'Strategy']",dots extreme,2016,1.99,521130,Starwind Games
"['Indie', 'Casual', 'Pixel Graphics', 'Arcade', 'Cute', 'Action']",carrie's order up!,2016,2.99,522490,Ink Dragon Works
"['Simulation', 'Indie', 'Sports', 'Early Access', 'Management', 'Football', 'Retro', 'Strategy']",retro football boss,2016,11.99,511790,1888 Games
"['Adventure', 'Indie', 'Casual']",price - original soundtrack（原声ost）,2016,2.99,526411,YETU GAME
"['Indie', '3D Platformer', 'Casual', 'Early Access', 'Puzzle-Platformer', 'Adventure', 'Action']",blanco: the color of adventure,2016,1.99,528960,51Pegasi Studios
"['Indie', 'Wargame', 'Space', 'Base Building', 'Sci-fi', 'Turn-Based', 'Strategy']",codex of victory,2017,14.99,464100,Ino-Co Plus
